,ItemDesignId,ItemDesignName,ItemDesignKey,ItemDesignDescription,ImageSpriteId,LogoSpriteId,ItemSpace,ItemType,GasCost,MineralCost,Rank,MinRoomLevel,BuildTime,RootItemDesignId,ItemSubType,EnhancementType,EnhancementValue,MarketPrice,DropChance,Ingredients,Rarity,ModuleType,ModuleArgument,Flags,FairPrice,MinShipLevel,ManufactureCost,ItemDesignNameEN,Content,RaceId,RequiredResearchDesignId,ParentItemDesignId,CraftDesignId,MissileDesignId,CharacterPartId,ActiveAnimationId,AnimationId,BorderSpriteId,SoundFileId,CharacterDesignId,TrainingDesignId,RoomDesignId,ParticleSpriteId
414,430,Power Gauntlet,PowerGauntlet,Creates a kinetic barrier which minimises impacts to the wearer.,11218,11218,1,Equipment,10,0,1,1,10,427,EquipmentWeapon,Hp,4,2805,0,429x4|106x2|107x1,Epic,None,0,1071,6905,0,,Power Gauntlet,,6,0,0,0,0,0,0,1298,0,1821,0,0,0,0
415,431,Mystic Egg,Mystic Egg,A glowing egg that seems to enhance crew abilities.,9975,9975,1,Equipment,10,0,1,1,10,431,EquipmentAccessory,Ability,8,280,0,107x1,Common,None,0,1087,746,0,,Mystic Egg,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
416,432,Mystic Hatchling,Mystic Hatchling,This baby bird has just hatched. Floats around following its new 'Mommy'.,9977,9977,1,Equipment,10,0,1,1,10,431,EquipmentAccessory,Ability,11,480,0,431x2,Elite,None,0,1087,1001,0,,Mystic Hatchling,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
417,433,Mystic Chick,Mystic Chick,Both very loyal and seemingly magical. Its power enhances crew abilities.,9979,9979,1,Equipment,10,0,1,1,10,431,EquipmentAccessory,Ability,14,855,0,432x2,Unique,None,0,1087,1330,0,,Mystic Chick,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
418,434,Young Aldara,Young Aldara,An adolescent Aldara; A mystical species of bird created by breathing life into inanimate carbon.,9981,9981,1,Equipment,10,0,1,1,10,431,EquipmentAccessory,Ability,17,1719,0,433x2,Epic,None,0,1087,2183,0,,Young Aldara,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
419,435,Aldara,Aldara,A mystical and powerful bird that can enhance abilities at will.,9983,9983,1,Equipment,10,0,1,1,10,431,EquipmentAccessory,Ability,19,3917,0,434x2,Hero,None,0,1087,4080,0,,Aldara,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
420,437,Micro Sampler,Micro Sampler,Collects and analyses tiny samples. For science!,9961,9961,1,Equipment,10,0,1,1,10,437,EquipmentWeapon,Science,2,33,0,102x8,Common,None,0,1087,264,0,,Micro Sampler,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
421,438,Bore Sampler,Bore Sampler,"Bore a hole, get a sample. This will give you a deeper understanding.",9962,9962,1,Equipment,10,0,1,1,10,437,EquipmentWeapon,Science,4,86,0,437x4,Elite,None,0,1087,570,0,,Bore Sampler,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
422,439,Sample Scanner,Sample Scanner,"Learn from a distance. Because science can be dangerous, too!",9963,9963,1,Equipment,10,0,1,1,10,437,EquipmentWeapon,Science,7,210,0,438x6,Unique,None,0,1087,1746,0,,Sample Scanner,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
423,440,Pilot Sidearm,Pilot Sidearm,Ranged combat in a pinch.,9967,9967,1,Equipment,10,0,1,1,10,440,EquipmentWeapon,Pilot,1,21,0,103x6,Common,None,0,1087,196,0,,Pilot Sidearm,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
424,441,Pilot Defender,Pilot Defender,My Mum always said: A well-armed pilot is an effective pilot.,9968,9968,1,Equipment,10,0,1,1,10,440,EquipmentWeapon,Pilot,3,32,0,440x4,Elite,None,0,1087,408,0,,Pilot Defender,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
425,442,The Wingman,The Wingman,A compact assault rifle for use by downed pilots. Also gets the ladies.,9969,9969,1,Equipment,10,0,1,1,10,440,EquipmentWeapon,Pilot,6,92,0,441x6,Unique,None,0,1087,1198,0,,The Wingman,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
426,443,Mag-Loader,Mag-Loader,"Electro-magnetic, anti-grav munitions loading in a compact, portable form-factor!",9964,9964,1,Equipment,10,0,1,1,10,443,EquipmentWeapon,Weapon,2,75,0,103x4|101x2,Common,None,0,1087,194,0,,Mag-Loader,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
427,444,Mag-Loader Pro,Mag-Loader Pro,"Full-featured munitions loader, with anti-grav functionality and coffee dispenser!",9965,9965,1,Equipment,10,0,1,1,10,443,EquipmentWeapon,Weapon,4,346,0,443x4,Elite,None,0,1087,532,0,,Mag-Loader Pro,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
428,445,Gravity-Loader,Gravity-Loader,"In the artificial gravity of starships, an anti-grav gun is your best friend in the missile-loading business!",9966,9966,1,Equipment,10,0,1,1,10,443,EquipmentWeapon,Weapon,6,1012,0,444x6|101x2,Unique,None,0,1087,2062,0,,Gravity-Loader,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
429,446,Guidance Droid,Guidance Droid,'A little to the left.' - Guidance Droid GD-702. ,10027,10027,1,Equipment,10,0,1,1,10,446,EquipmentAccessory,Weapon,2,41,0,103x4,Common,None,0,1087,144,0,,Guidance Droid,,6,0,0,0,0,0,0,1321,0,0,0,0,0,0
430,447,Aimbot,Aimbot,Aiming is overrated.,8892,8892,1,Equipment,10,0,1,1,10,446,EquipmentAccessory,Weapon,3,138,0,446x4,Elite,None,0,1087,354,0,,Aimbot,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
431,448,Aimbot Pro,Aimbot Pro,Headshot.,10029,10029,1,Equipment,10,0,1,1,10,446,EquipmentAccessory,Weapon,5,847,0,447x6,Unique,None,0,1087,1431,0,,Aimbot Pro,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
432,449,UFO Drone,UFO Drone,Can scout ahead of fighters to improve high-speed navigation.,8889,8889,1,Equipment,10,0,1,1,10,449,EquipmentAccessory,Pilot,1,20,0,102x5,Common,None,0,1087,165,0,,UFO Drone,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
433,450,Advanced UFO Drone,Advanced UFO Drone,"Speed, stealth, and encrypted comms. This drone gives fighters the edge in a dogfight!",10025,10025,1,Equipment,10,0,1,1,10,449,EquipmentAccessory,Pilot,3,31,0,449x5,Elite,None,0,1087,428,0,,Advanced UFO Drone,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
434,451,Visiri EVA Helm,Visiri EVA Helm,An armored helmet worn by Visiri who need to survive in the vacuum of space.,10207,10207,1,Equipment,10,0,1,1,10,451,EquipmentHead,Repair,0.4,107,0,,Unique,None,0,1087,107,0,,Visiri EVA Helm,,0,0,0,0,0,1021,0,0,0,0,0,0,0,0
435,452,Visiri EVA Armor,Visiri EVA Armor,A battle-ready space suit worn by Visiri warriors and ship mechanics alike.,10211,10211,1,Equipment,10,0,1,1,10,390,EquipmentBody,Repair,0.4,92,0,,Unique,None,0,1087,93,0,,Visiri EVA Armor,,0,0,0,0,0,1022,0,0,0,0,0,0,0,0
436,453,Visiri EVA Greaves,Visiri EVA Greaves,Clawed leg armor used for moving around on the exterior of a ship's hull.,10215,10215,1,Equipment,10,0,1,1,10,453,EquipmentLeg,Repair,0.4,33,0,,Unique,None,0,1087,34,0,,Visiri EVA Greaves,,0,0,0,0,0,1023,0,0,0,0,0,0,0,0
437,454,Engi-Exo Helm,Engi-Exo Helm,"From welding to warfare, you can afford to be headstrong in this hardy helmet!",10219,10219,1,Equipment,10,0,1,1,10,454,EquipmentHead,Engine,4,24,0,,Elite,None,0,1087,24,0,,Engi-Exo Helm,,0,0,0,0,0,1024,0,0,0,0,0,0,0,0
438,455,Engi-Exo Suit,Engi-Exo Suit,Engineered to max safety standards!,10223,10223,1,Equipment,10,0,1,1,10,390,EquipmentBody,Engine,4,32,0,,Elite,None,0,1087,32,0,,Engi-Exo Suit,,0,0,0,0,0,1025,0,0,0,0,0,0,0,0
439,456,Engi-Exo Boots,Engi-Exo Boots,These boots provide added stability when doing heavy lifting.,10227,10227,1,Equipment,10,0,1,1,10,456,EquipmentLeg,Engine,4,17,0,,Elite,None,0,1087,17,0,,Engi-Exo Boots,,0,0,0,0,0,1026,0,0,0,0,0,0,0,0
440,457,Med Spoon,Med Spoon,Don't forget to take your medicine!,8896,8896,1,Equipment,10,0,1,1,10,457,EquipmentWeapon,Hp,1,50,0,103x8,Common,None,0,1087,268,0,,Med Spoon,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
441,458,Triggered Med Spoon,Triggered Med Spoon,"It's like a normal spoon, but looks extra fancy.",9102,9102,1,Equipment,10,0,1,1,10,457,EquipmentWeapon,Hp,2,104,0,457x4,Elite,None,0,1087,588,0,,Triggered Med Spoon,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
442,459,Scoped Med Spoon,Scoped Med Spoon,Keep an eye on your health!,9103,9103,1,Equipment,10,0,1,1,10,457,EquipmentWeapon,Hp,3,505,0,458x8|107x1,Unique,None,0,1087,3074,0,,Scoped Med Spoon,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
443,460,Focus Shiv,Focus Shiv,Further channels one's natural ability.,8898,8898,1,Equipment,10,0,1,1,10,460,EquipmentWeapon,Ability,14,130,0,103x8|107x1,Elite,None,0,1087,919,0,,Focus Shiv,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
444,461,Focus Blade,Focus Blade,"Channels a crew's ability, making it stronger.",9106,9106,1,Equipment,10,0,1,1,10,460,EquipmentWeapon,Ability,16,282,0,460x5,Unique,None,0,1087,2476,0,,Focus Blade,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
445,462,Focus Saber,Focus Saber,Focuses and channels a crew's ability. Increasing their innate power.,9107,9107,1,Equipment,10,0,1,1,10,460,EquipmentWeapon,Ability,19,685,0,461x8,Epic,None,0,1087,9063,0,,Focus Saber,,6,0,0,0,0,0,0,0,0,0,0,0,0,0
446,463,Expended C4 Mine,Expended C4 Mine,Shell of a destroyed C4 mine. Can be refilled with minerals.,10260,10260,1,Equipment,0,0,1,0,0,154,Module,Attack,6,16,0,,Elite,None,0,4097,16,0,mineral:350,Expended C4 Mine,,0,0,154,0,0,0,0,0,4323,0,0,0,0,0
447,464,Chopsticlaw,Chopsticlaw,Made with titanium chopsticks.,9905,9907,1,Equipment,10,0,1,1,10,404,EquipmentWeapon,Attack,0.6,1573,0,,Hero,None,0,1025,1573,0,gas:10,Chopsticlaw,,0,0,0,0,0,0,168,168,0,1821,0,0,0,0
448,465,Mini Cannon,Mini Cannon,Hand held mini cannon. Great for blowing ears off.,9906,9934,1,Equipment,10,0,1,1,10,405,EquipmentWeapon,Attack,0.7,2236,0,,Hero,None,0,1025,2379,0,gas:10,Mini Cannon,,0,0,0,0,0,0,168,168,0,1821,0,0,0,0
449,466,Stinger Lv7,Stinger Lv7,Mass production scout fighter designed to be produced quickly and cheaply.,10410,10410,1,Craft,320,0,1,1,30,407,None,None,0,0,0,,Common,None,0,0,0,0,gas:320,Stinger Lv7,,0,152,412,39,0,0,0,0,0,0,0,0,0,0
450,467,Stinger Lv8,Stinger Lv8,Mass production scout fighter designed to be produced quickly and cheaply.,10411,10411,1,Craft,350,0,1,1,30,407,None,None,0,0,0,,Common,None,0,0,0,0,gas:350,Stinger Lv8,,0,153,466,40,0,0,0,0,0,0,0,0,0,0
451,468,Visiri Gunner Helm,VisiriGunnerHelm,This Visiri head gear includes targeting system to assist in ship-to-ship warfare.,10424,10424,1,Equipment,10,0,1,1,10,468,EquipmentHead,Weapon,6,164,0,101x5|104x5|103x10,Unique,None,0,1087,546,0,,Visiri Gunner Helm,,0,0,0,0,0,1059,0,0,0,0,0,0,0,0
452,469,Visiri Gunner Armor,VisiriGunnerArmor,Armor worn by Visiri cannon crew. Heat resistant for sustaining a high rate of fire.,10428,10428,1,Equipment,10,0,1,1,10,468,EquipmentBody,Weapon,6,127,0,101x5|104x5|103x10,Unique,None,0,1087,530,0,,Visiri Gunner Armor,,0,0,0,0,0,1060,0,0,0,0,0,0,0,0
453,470,Visiri Gunner Greaves,VisiriGunnerGreaves,"Bulky leg armor worn by Visiri gunners. They're heavy, but stable. Great for aiming weaponry whilst under fire.",10432,10432,1,Equipment,10,0,1,1,10,468,EquipmentLeg,Weapon,6,261,0,106x1|797x1,Unique,None,0,1087,746,0,,Visiri Gunner Greaves,,0,0,0,0,0,1061,0,0,0,0,0,0,0,0
454,471,Engi Combatant Helm,EngiCombatant,Bringing tech support to the front lines... in style!,10314,10314,1,Equipment,10,0,1,1,10,454,EquipmentHead,Engine,6,45,0,454x4,Unique,None,0,1071,70,0,,Engi Combatant Helm,,0,0,0,0,0,1041,0,0,0,0,0,0,0,0
455,472,Engi Combatant Armor,EngiCombatantArmor,Battle Armor for engineers operating war machinery.,10318,10318,1,Equipment,10,0,1,1,10,455,EquipmentBody,Engine,6,49,0,455x4,Unique,None,0,1071,89,0,,Engi Combatant Armor,,0,0,0,0,0,1042,0,0,0,0,0,0,0,0
456,473,Engi Combat Boots,Engi Combat Boots,"Piston-assisted boots for movement and strength, wherever the battle takes you.",10322,10322,1,Equipment,10,0,1,1,10,456,EquipmentLeg,Engine,7,45,0,456x4,Unique,None,0,1087,57,0,,Engi Combat Boots,,0,0,0,0,0,1043,0,0,0,0,0,0,0,0
457,474,Overhauler Helm,OverhaulerHelm,Worn only by Engineers who posses extraordinary aptitude for mechanical support in even the most heated battles.,10326,10326,1,Equipment,10,0,1,1,10,454,EquipmentHead,Engine,8,217,0,471x6,Epic,None,0,1071,318,0,,Overhauler Helm,,0,0,0,0,0,1044,0,0,0,0,0,0,0,0
458,475,Overhauler Armor,OverhaulerArmor,Battle Armor for engineers operating war machinery.,10330,10330,1,Equipment,10,0,1,1,10,455,EquipmentBody,Engine,8,221,0,472x4,Epic,None,0,1071,288,0,,Overhauler Armor,,0,0,0,0,0,1045,0,0,0,0,0,0,0,0
459,476,Overhauler Boots,OverhaulerBoots,Solid boots make for a solid kick-start. That'll get the engine going!,10334,10334,1,Equipment,10,0,1,1,10,455,EquipmentLeg,Engine,8,247,0,473x4,Epic,None,0,1071,247,0,,Overhauler Boots,,0,0,0,0,0,1046,0,0,0,0,0,0,0,0
460,477,Armored Flight Helm,ArmoredFlightHelm,A helmet focused more on visibility than protection.,10338,10338,1,Equipment,10,0,1,1,10,454,EquipmentHead,Pilot,5,31,0,,Elite,None,0,1087,31,0,,Armored Flight Helm,,0,0,0,0,0,1047,0,0,0,0,0,0,0,0
461,478,Armored Flight Suit,ArmoredFlightSuit,"Lightweight, but has some armor and environmental protection for the pilot.",10342,10342,1,Equipment,10,0,1,1,10,478,EquipmentBody,Pilot,5,24,0,,Elite,None,0,1087,24,0,,Armored Flight Suit,,0,0,0,0,0,1048,0,0,0,0,0,0,0,0
462,479,Armored Flight Boots,ArmoredFlightBoots,Boots with integrated control gyros used for advanced flight manoeuvres.,10346,10346,1,Equipment,10,0,1,1,10,456,EquipmentLeg,Pilot,5,18,0,,Elite,None,0,1087,18,0,,Armored Flight Boots,,0,0,0,0,0,1049,0,0,0,0,0,0,0,0
463,480,Dogfighter Helm,DogfighterHelm,"With an advanced targeting HUD, this helmet offers a substantial advantage in aerial combat.",10350,10350,1,Equipment,10,0,1,1,10,480,EquipmentHead,Pilot,7,140,0,477x4,Unique,None,0,1071,143,0,,Dogfighter Helm,,0,0,0,0,0,1050,0,0,0,0,0,0,0,0
464,481,Dogfighter Flightsuit,DogfighterFlightsuit,The neural interface in this advanced flightsuit reduces reaction times for pilots during intense space battles.,10354,10354,1,Equipment,10,0,1,1,10,481,EquipmentBody,Pilot,7,46,0,478x4,Unique,None,0,1071,72,0,,Dogfighter Flightsuit,,0,0,0,0,0,1051,0,0,0,0,0,0,0,0
465,482,Dogfighter Boots,DogfighterBoots,"Not only do these boots look great, they also kick butt in a dogfight!",10358,10358,1,Equipment,10,0,1,1,10,482,EquipmentLeg,Pilot,7,37,0,479x4,Unique,None,0,1071,56,0,,Dogfighter Boots,,0,0,0,0,0,1052,0,0,0,0,0,0,0,0
466,483,Ace Helm,AceHelm,Signifies the pilot as an Aerial Ace! This Helms HUD gives the pilot a 360 degree view of the battlefield.,10366,10366,1,Equipment,10,0,1,1,10,483,EquipmentHead,Pilot,10,247,0,480x6,Epic,None,0,1071,560,0,,Ace Helm,,0,0,0,0,0,1053,0,0,0,0,0,0,0,0
467,484,Ace Flightsuit,AceFlightsuit,As deadly as it is beautiful. Worn by some of the best fighter pilots in the galaxy.,10370,10370,1,Equipment,10,0,1,1,10,484,EquipmentBody,Pilot,10,163,0,481x4,Epic,None,0,1071,226,0,,Ace Flightsuit,,0,0,0,0,0,1054,0,0,0,0,0,0,0,0
468,485,Ace Sabatons,AceSabatons,Kick these around real hard to gain a powerful psychological edge!,10374,10374,1,Equipment,10,0,1,1,10,485,EquipmentLeg,Pilot,10,155,0,482x4,Epic,None,0,1087,189,0,,Ace Sabatons,,0,0,0,0,0,1055,0,0,0,0,0,0,0,0
469,486,Qtarian Mini-Satellite,QtarianMiniSatellite,It has a solar-powered light that can be helpful for small engineering tasks.,10280,10280,1,Equipment,10,0,1,1,10,486,EquipmentAccessory,Engine,3,22,0,,Common,None,0,1087,22,0,,Qtarian Mini-Satellite,,6,0,0,0,0,0,0,1325,0,0,0,0,0,0
470,487,QT-02 Worker Drone,QT02WorkerDrone,Its larger size allows it to carry your spare wrench!,10282,10282,1,Equipment,10,0,1,1,10,486,EquipmentAccessory,Engine,5,40,0,486x4,Elite,None,0,1087,64,0,,QT-02 Worker Drone,,6,0,0,0,0,0,0,1326,0,0,0,0,0,0
471,488,QT-AT Mech-Drone,QTATMechDrone,The Qtarian Engineers from Homeworld gave this new model tracks (and regular memory wipes) to keep it grounded.,10284,10284,1,Equipment,10,0,1,1,10,486,EquipmentAccessory,Engine,7,232,0,487x4,Unique,None,0,1087,243,0,,QT-AT Mech-Drone,,6,0,0,0,0,0,0,1327,0,0,0,0,0,0
472,489,QT-E Mobilizer,QTEMobilizer,Used by Qtarian Engineers to to bring derelict ships back into service.,10286,10286,1,Equipment,10,0,1,1,10,486,EquipmentAccessory,Engine,9,858,0,488x4,Epic,None,0,1087,899,0,,QT-E Mobilizer,,6,0,0,0,0,0,0,1328,0,0,0,0,0,0
473,490,QT Mechworks Drone,QTMechworksDrone,An Engineer's best friend! It basically does all the engineering for you!,10288,10288,1,Equipment,10,0,1,1,10,486,EquipmentAccessory,Engine,11,3173,0,489x4|107x1,Hero,None,0,1087,4132,0,,QT Mechworks Drone,,6,0,0,0,0,0,0,1329,0,0,0,0,0,0
474,491,PSS Millenium Blueprint,PSSMilleniumBlueprint,Rare ship blueprints distributed by SavySoda Corporation. You know it's a blueprint from the nice blue paper used.,10627,10627,1,Equipment,0,1000000,1,1,86400,491,Artifact,None,0,835,0,,Epic,None,0,1,834,0,,PSS Millenium Blueprint,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,492,Zaki Barrier,Zaki Barrier,A Zaki energy barrier to protect systems from damage.,10621,10621,1,Equipment,0,0,1,0,0,492,Module,Hp,6,296,0,,Hero,Sandbag,6,0,296,0,,Zaki Barrier,,0,0,0,0,0,0,0,0,10622,0,0,0,0,0
476,493,Destroyed Zaki Barrier,Destroyed Zaki Barrier,A destroyed Zaki barrier. Doesn't really do much.,10623,10623,1,Equipment,0,0,1,0,0,492,Module,Hp,6,21,0,,Hero,None,0,4096,21,0,mineral:5000,Destroyed Zaki Barrier,,0,0,492,0,0,0,0,0,5080,0,0,0,0,0
477,494,Millennium Paint,MillenniumPaint,Image of a nebula in celebration. Special edition for Stardate 1000!,10631,10630,1,Equipment,10,0,1,0,10,201,Skin,None,0,87,0,742x5|743x1,Epic,None,0,127,88,0,,Millennium Paint,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
478,495,Nebula Paint,NebulaPaint,"For camouflage, or just for those who want galactic levels of style!",10629,10628,1,Equipment,10,0,1,0,10,201,Skin,None,0,133,0,,Epic,None,0,127,133,0,,Nebula Paint,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
479,496,Millennium Sticker,MillenniumSticker,Celebrate Stardate 1000 in style!,10639,10632,1,Equipment,10,0,1,0,10,496,Sticker,None,0,60,0,,Unique,None,0,127,61,0,,Millennium Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
480,497,Gold Millennium Sticker,GoldMillenniumSticker,Celebrate Stardate 1000 in style!,10640,10633,1,Equipment,10,0,1,0,10,497,Sticker,None,0,77,0,,Unique,None,0,127,77,0,,Gold Millennium Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
481,498,Blue Millennium Sticker,BlueMillenniumSticker,Celebrate Stardate 1000 in style!,10641,10634,1,Equipment,10,0,1,0,10,498,Sticker,None,0,51,0,,Unique,None,0,127,51,0,,Blue Millennium Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
482,499,Red Millennium Sticker,RedMillenniumSticker,Celebrate Stardate 1000 in style!,10642,10635,1,Equipment,10,0,1,0,10,499,Sticker,None,0,73,0,,Unique,None,0,127,74,0,,Red Millennium Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
483,500,Green Millennium Sticker,GreenMillenniumSticker,Celebrate Stardate 1000 in style!,10643,10636,1,Equipment,10,0,1,0,10,500,Sticker,None,0,55,0,,Unique,None,0,127,55,0,,Green Millennium Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
484,501,Black Millennium Sticker,BlackMillenniumSticker,Celebrate Stardate 1000 in style!,10644,10637,1,Equipment,10,0,1,0,10,501,Sticker,None,0,70,0,,Unique,None,0,127,71,0,,Black Millennium Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
485,502,Energy Barrier,Energy Barrier,A special energy barrier to protect systems from damage.,10624,10624,1,Equipment,0,0,1,0,0,502,Module,Hp,6,296,0,,Hero,Sandbag,6,0,296,0,,Energy Barrier,,0,0,0,0,0,0,0,0,10622,0,0,0,0,0
486,503,Destroyed Energy Barrier,Destroyed Energy Barrier,A destroyed Energy barrier. Doesn't really do much.,10626,10626,1,Equipment,0,0,1,0,0,502,Module,Hp,6,21,0,,Hero,None,0,4096,21,0,mineral:5000,Destroyed Energy Barrier,,0,0,502,0,0,0,0,0,5080,0,0,0,0,0
487,504,Qtarian Goggles,QtarianGoggles,A standard set of salvager goggles worn by even the youngest Qtarian.,10290,10290,1,Equipment,10,0,1,1,10,504,EquipmentHead,Repair,0.1,44,0,103x3,Common,None,0,1087,115,0,,Qtarian Goggles,,0,0,0,0,0,1036,0,0,10292,0,0,0,0,0
488,505,Salvager Headgear,SalvagerHeadgear,For getting close up and personal with rusty repair routines!,10294,10294,1,Equipment,10,0,1,1,10,504,EquipmentHead,Repair,0.3,32,0,504x2|103x2,Elite,None,0,1087,195,0,,Salvager Headgear,,0,0,0,0,0,1037,0,0,10296,0,0,0,0,0
489,506,Scrapper Headgear,ScrapperHeadgear,Light it up. Break it down.,10298,10298,1,Equipment,10,0,1,1,10,504,EquipmentHead,Repair,0.5,139,0,505x2|101x1,Unique,None,0,1071,275,0,,Scrapper Headgear,,0,0,0,0,0,1038,0,0,10296,0,0,0,0,0
490,507,QT-F Foreman Helm,QT-FForemanHelm,Extra utility for leading tough jobs.,10302,10302,1,Equipment,10,0,1,1,10,504,EquipmentHead,Repair,0.7,425,0,506x3,Epic,None,0,1071,646,0,,QT-F Foreman Helm,,0,0,0,0,0,1039,0,0,10296,0,0,0,0,0
491,508,Detritus Master Helm,DetritusMasterHelm,Used by Qtarians that have transcended the craft of scrap recycling into an art.,10306,10306,1,Equipment,10,0,1,1,10,504,EquipmentHead,Repair,1,1055,0,507x4,Hero,None,0,1087,1680,0,,Detritus Master Helm,,0,0,0,0,0,1040,0,0,10296,0,0,0,0,0
492,509,Skullcap,Skullcap,"Not the warmest headgear, but it is intimidating.",10031,10031,1,Equipment,10,0,1,1,10,509,EquipmentHead,Attack,0.1,67,0,102x3,Common,None,0,1087,126,0,,Skullcap,,0,0,0,0,0,998,0,0,10296,0,0,0,0,0
493,510,Skullmet,Skullmet,Hide your pretty face behind a scarier face.,10035,10035,1,Equipment,10,0,1,1,10,509,EquipmentHead,Attack,0.3,36,0,509x3,Elite,None,0,1087,208,0,,Skullmet,,0,0,0,0,0,999,0,0,10296,0,0,0,0,0
494,511,Horned Skullmet,HornedSkullmet,A most intimidating fashion item from Cutlass Couture!,10040,10040,1,Equipment,10,0,1,1,10,509,EquipmentHead,Attack,0.5,135,0,510x4,Unique,None,0,1087,470,0,,Horned Skullmet,,6,0,0,0,0,1000,0,1325,10041,0,0,0,0,0
495,512,Raider Skullmet,RaiderSkullmet,You can't be a pirate raider without some torn rags and a scary mask!,10043,10043,1,Equipment,10,0,1,1,10,509,EquipmentHead,Attack,0.7,436,0,511x4,Epic,None,0,1087,998,0,,Raider Skullmet,,0,0,0,0,0,1001,0,0,10045,0,0,0,0,0
496,513,Star Horizon Blueprint,StarHorizonBlueprint,Ship blueprints for the Star Horizon.,10627,10627,1,Equipment,0,1000000,1,1,86400,513,Artifact,None,0,452,0,,Epic,None,0,1,450,0,,Star Horizon Blueprint,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,514,Captain's Skullmet,CaptainsSkullmet,Worn by the most terrifying and powerful space pirates!,10047,10047,1,Equipment,10,0,1,1,10,509,EquipmentHead,Attack,0.9,1346,0,512x4|106x1,Hero,None,0,1087,3237,0,,Captain's Skullmet,,0,0,0,0,0,1002,0,0,10049,0,0,0,0,0
498,515,Flying Husky,Flying Husky,A cheeky puppy with wings. Extra cuteness and extra trouble!,10830,11098,1,Equipment,10,0,1,1,10,515,EquipmentAccessory,Hp,3,2837,0,107x2|102x4,Epic,None,0,1087,2831,0,,Flying Husky,,6,0,0,0,0,0,0,1348,0,0,0,0,0,0
499,516,Jack O' Lantern Sticker,JackOLanternSticker,From a strange and spooky dimension!,10836,10835,1,Equipment,10,0,1,0,10,516,Sticker,None,0,34,0,,Unique,None,0,127,35,0,gas:10,Jack O' Lantern Sticker,,0,108,0,0,0,0,0,0,0,0,0,0,0,0
500,517,Flying OrangeBun,FlyingOrangeBun,What's better than a cute doggy? A flying cute doggy!,12376,12392,1,Equipment,10,0,1,1,10,515,EquipmentAccessory,Hp,3,2024,0,107x2|102x4,Epic,None,0,1087,2345,0,,Flying OrangeBun,,6,0,0,0,0,0,0,1408,0,0,0,0,0,0
501,518,Ology Orb,OlogyOrb,Can be calibrated to assist in the study of... well... anything!,10258,10259,1,Equipment,10,0,1,1,10,518,EquipmentAccessory,Science,3,74,0,,Common,None,0,1087,74,0,,Ology Orb,,6,0,0,0,0,0,0,1324,0,0,0,0,0,0
502,519,Federation Jumpsuit,FederationJumpsuit,Standard Issue clothing for Federation pilots. Not the most flattering cut.,11026,11027,1,Equipment,10,0,1,1,10,519,EquipmentBody,Pilot,3,20,0,102x3|103x2,Common,None,0,1087,165,0,,Federation Jumpsuit,,0,0,0,0,0,1128,0,0,10292,0,0,0,0,0
503,520,Federation Jumpsuit Pants,FederationJumpsuitPants,Standard Issue clothing for Federation pilots. Do I look flat in these?,11031,11031,1,Equipment,10,0,1,1,10,520,EquipmentLeg,Pilot,3,17,0,102x3|103x2,Common,None,0,1087,163,0,,Federation Jumpsuit Pants,,0,0,0,0,0,1129,0,0,10292,0,0,0,0,0
504,521,Federation Fatigues,FederationFatigues,Federation standard outwear used by experienced federation pilots. Includes some basic protection.,11034,11034,1,Equipment,10,0,1,1,10,521,EquipmentBody,Pilot,6,38,0,519x4,Elite,None,0,1087,349,0,,Federation Fatigues,,0,0,0,0,0,1130,0,0,10292,0,0,0,0,0
